Brand;Model;Generation;Version
Ford; Windstar; II(1999-2003);
Ford; Windstar; I(1995-1999);
Honda; Civic; XII(2022-teraz); Hatchback(2022-teraz)
Honda; Civic; XII(2022-teraz); Type-R(2022-teraz)
Honda; Civic; X(2017-2021); Hatchback5dFacelifting(2020-2021)
Honda; Civic; X(2017-2021); Hatchback5dTypeRFacelifting(2020-2021)
Honda; Civic; X(2017-2021); Sedan4dFacelifting(2019-2021)
Honda; Civic; X(2017-2021); Sedan4d(2017-2019)
Honda; Civic; X(2017-2021); Hatchback5d(2017-2019)
Honda; Civic; X(2017-2021); Hatchback5dTypeR(2017-2020)
Honda; Civic; IX(2012-2017); TourerFacelifting(2015-2017)
Honda; Civic; IX(2012-2017); Hatchback5dFacelifting(2015-2017)
Honda; Civic; IX(2012-2017); SedanFacelifting(2014-2017)
Honda; Civic; IX(2012-2017); Tourer(2013-2015)
Honda; Civic; IX(2012-2017); Hatchback5d(2012-2015)
Honda; Civic; IX(2012-2017); Sedan(2012-2014)
Honda; Civic; VIII(2006-2011); Sedan(2006-2011)
Honda; Civic; VIII(2006-2011); Coupe(2006-2011)
Honda; Civic; VIII(2006-2011); Hatchback3d(2006-2011)
Honda; Civic; VIII(2006-2011); Hatchback5d(2006-2011)
Honda; Civic; VII(2001-2005); Hatchback(2001-2005)
Honda; Civic; VII(2001-2005); Coupe(2001-2005)
Honda; Civic; VII(2001-2005); Sedan(2001-2005)
Honda; Civic; VI(1995-2001); Kombi(1998-2001)
Honda; Civic; VI(1995-2001); Coupe(1996-2001)
Honda; Civic; VI(1995-2001); Liftback(1995-2001)
Honda; Civic; VI(1995-2001); Hatchback(1995-2001)
Honda; Civic; VI(1995-2001); Sedan(1995-2001)
Honda; Civic; V(1991-2005); Coupe(1993-1996)
Honda; Civic; V(1991-2005); Hatchback(1991-1997)
Honda; Civic; V(1991-2005); Sedan(1991-2005)
Honda; Civic; IV(1987-1991); Kombi(1988-1991)
Honda; Civic; IV(1987-1991); Coupe(1987-1991)
Honda; Civic; IV(1987-1991); Sedan(1987-1991)
Honda; Civic; IV(1987-1991); Hatchback(1987-1991)
Honda; Civic; III(1983-1987); Sedan(1985-1987)
Honda; Civic; III(1983-1987); Hatchback(1983-1987)
Honda; Civic; III(1983-1987); Kombi(1983-1987)
Honda; Civic; II(1979-1983); Sedan(1980-1983)
Honda; Civic; II(1979-1983); Hatchback(1979-1983)
Honda; Civic; II(1979-1983); Kombi(1979-1983)
Honda; Civic; I(1972-1979); Hatchback(1972-1979)
Honda; Civic; I(1972-1979); Kombi(1972-1979)
Honda; CR-V; VI(2023-teraz); SUV(2023-teraz)
Honda; CR-V; VI(2023-teraz); SUVPlug-In(2023-teraz)
Honda; CR-V; V(2018-2023); SUVFacelifting(2022-2023)
Honda; CR-V; V(2018-2023); SUV(2018-2022)
Honda; CR-V; IV(2012-2018); SUVFacelifting(2014-2018)
Honda; CR-V; IV(2012-2018); SUV(2012-2014)
Honda; CR-V; III(2006-2012); SUVFacelifting(2010-2012)
Honda; CR-V; III(2006-2012); SUV(2006-2010)
Honda; CR-V; II(2002-2006);
Honda; CR-V; I(1995-2002);
Honda; e; PlaceholderGen;
Honda; e:NY1; PlaceholderGen;
Honda; HR-V; III(2021-teraz);
Honda; HR-V; II(2015-2021); SUVFacelifting(2018-2021)
Honda; HR-V; II(2015-2021); SUV(2015-2018)
Honda; HR-V; I(1998-2005);
Honda; Jazz; V(2020-teraz); CrosstarFacelifting(2023-teraz)
Honda; Jazz; V(2020-teraz); Mikrovan(2020-2023)
Honda; Jazz; V(2020-teraz); Crosstar(2020-2023)
Honda; Jazz; IV(2015-2020); MikrovanFacelifting(2017-2020)
Honda; Jazz; IV(2015-2020); Mikrovan(2015-2017)
Honda; Jazz; III(2008-2015);
Honda; Jazz; II(2002-2008);
Honda; Jazz; I(1983-1986);
Honda; NSX; II(2015-teraz);
Honda; NSX; I(1990-2005); Cabrio(1995-2005)
Honda; NSX; I(1990-2005); Coupe(1990-2005)
Honda; ZR-V; PlaceholderGen;
Honda; Accord; VIII(2007-2016); CoupeFacelifting(2015-2016)
Honda; Accord; VIII(2007-2016); Coupe(2012-2015)
Honda; Accord; VIII(2007-2016); Kombi(2008-2016)
Honda; Accord; VIII(2007-2016); Sedan(2007-2016)
Honda; Accord; VII(2002-2008); Kombi(2002-2008)
Honda; Accord; VII(2002-2008); Sedan(2002-2008)
Honda; Accord; VII(2002-2008); Coupe(2002-2008)
Honda; Accord; VI(1998-2002); Sedan(1998-2002)
Honda; Accord; VI(1998-2002); Hatchback(1998-2002)
Honda; Accord; VI(1998-2002); Kombi(1998-2001)
Honda; Accord; VI(1998-2002); Coupe(1998-2002)
Honda; Accord; V(1993-1998); Sedan(1993-1998)
Honda; Accord; V(1993-1998); Kombi(1993-1998)
Honda; Accord; V(1993-1998); Coupe(1993-1998)
Honda; Accord; IV(1990-1994); Coupe(1990-1994)
Honda; Accord; IV(1990-1994); Sedan(1990-1994)
Honda; Accord; IV(1990-1994); Kombi(1990-1994)
Honda; Accord; III(1985-1989); Sedan(1985-1989)
Honda; Accord; III(1985-1989); Kombi(1985-1989)
Honda; Accord; II(1981-1985); Sedan(1981-1985)
Honda; Accord; II(1981-1985); Hatchback(1981-1985)
Honda; Accord; I(1978-1981); Hatchback(1979-1981)
Honda; Accord; I(1978-1981); Sedan(1978-1981)
Honda; City; VI(2009-2011);
Honda; City; V(2002-2011);
Honda; City; IV(1999-2002);
Honda; City; III(1996-1999);
Honda; City; II(1986-1994);
Honda; City; I(1981-1986);
Honda; Concerto; PlaceholderGen; Sedan(1988-1995)
Honda; Concerto; PlaceholderGen; Hatchback(1988-1995)
Honda; CR-Z; PlaceholderGen; CoupeFacelifting(2013)
Honda; CR-Z; PlaceholderGen; Coupe(2010-2013)
Honda; CRX; III(1992-1997);
Honda; CRX; II(1987-1992);
Honda; CRX; I(1983-1987);
Honda; Element; PlaceholderGen;
Honda; FR-V; PlaceholderGen;
Honda; Insight; PlaceholderGen; HatchbackFacelifting(2012-2013)
Honda; Insight; PlaceholderGen; Hatchback(2009-2012)
Honda; Insight; PlaceholderGen; Coupe(1999-2007)
Honda; Integra; IV(2001-2005);
Honda; Integra; III(1994-2001);
Honda; Integra; II(1990-1993);
Honda; Integra; I(1986-1989);
Honda; Legend; IV(2006-2012);
Honda; Legend; III(1996-2004);
Honda; Legend; II(1991-1996); Sedan(1991-1996)
Honda; Legend; II(1991-1996); Coupe(1991-1996)
Honda; Legend; I(1986-1990); Coupe(1987-1990)
Honda; Legend; I(1986-1990); Sedan(1986-1990)
Honda; Logo; PlaceholderGen;
Honda; Odyssey; IV(2011-2017);
Honda; Odyssey; III(2004-2010);
Honda; Odyssey; II(1999-2004);
Honda; Odyssey; I(1994-1999);
Honda; Pilot; II(2009-2015);
Honda; Pilot; I(2002-2009);
Honda; Prelude; V(1996-2001);
Honda; Prelude; IV(1991-1996);
Honda; Prelude; III(1986-1992);
Honda; Prelude; II(1983-1987);
Honda; Prelude; I(1978-1982);
Honda; Ridgeline; PlaceholderGen;
Honda; S 2000; PlaceholderGen;
Honda; Shuttle; III(1995-2000);
Honda; Shuttle; II(1987-1995);
Honda; Shuttle; I(1983-1987);
Honda; Stream; PlaceholderGen;
Honda; Vamos; PlaceholderGen;
Hyundai; Bayon; PlaceholderGen;
Hyundai; Elantra; VII(2021-teraz); SedanFacelifting(2023-teraz)
Hyundai; Elantra; VII(2021-teraz); Sedan(2021-2024)
Hyundai; Elantra; VI(2016-2020); SedanFacelifting(2019-2020)
Hyundai; Elantra; VI(2016-2020); Sedan(2016-2019)
Hyundai; Elantra; V(2010-2015); SedanFacelifting(2014-2015)
Hyundai; Elantra; V(2010-2015); Sedan(2010-2013)
Hyundai; Elantra; IV(2006-2010);
Hyundai; Elantra; III(2000-2006); Sedan(2000-2006)
Hyundai; Elantra; III(2000-2006); Hatchback(2000-2006)
Hyundai; Elantra; II(1995-2000); Kombi(1996-2000)
Hyundai; Elantra; II(1995-2000); Sedan(1995-2000)
Hyundai; Elantra; I(1990-1995);
Hyundai; H1; II(2008-teraz); Van(2008-teraz)
Hyundai; H1; II(2008-teraz); Wagon(2008-teraz)
Hyundai; H1; I(1999-2008);
Hyundai; i10; III(2020-teraz); HatchbackFacelifting(2023-teraz)
Hyundai; i10; III(2020-teraz); Hatchback(2020-2023)
Hyundai; i10; II(2013-2020); HatchbackFacelifting(2016-2020)
Hyundai; i10; II(2013-2020); Hatchback(2013-2016)
Hyundai; i10; I(2008-2013); HatchbackFacelifting(2011-2013)
Hyundai; i10; I(2008-2013); Hatchback(2008-2010)
Hyundai; i20; III(2020-teraz); HatchbackFacelifting(2023-teraz)
Hyundai; i20; III(2020-teraz); HatchbackN(2021-teraz)
Hyundai; i20; III(2020-teraz); Hatchback(2020-2023)
Hyundai; i20; II(2012-2020); Hatchback5dFacelifting(2018-2020)
Hyundai; i20; II(2012-2020); ActiveFacelifting(2018-2020)
Hyundai; i20; II(2012-2020); Active(2016-2018)
Hyundai; i20; II(2012-2020); Hatchback5d(2014-2018)
Hyundai; i20; II(2012-2020); Coupe(2012-2017)
Hyundai; i20; I(2008-2015); Hatchback5dFacelifting(2012-2015)
Hyundai; i20; I(2008-2015); Hatchback3dFacelifting(2012-2015)
Hyundai; i20; I(2008-2015); Hatchback3d(2010-2012)
Hyundai; i20; I(2008-2015); Hatchback5d(2008-2012)
Hyundai; i30; III(2017-teraz); HatchbackNFacelifting(2021-teraz)
Hyundai; i30; III(2017-teraz); FastbackNFacelifting(2021-teraz)
Hyundai; i30; III(2017-teraz); HatchbackFacelifting(2020-teraz)
Hyundai; i30; III(2017-teraz); FastbackFacelifting(2020-teraz)
Hyundai; i30; III(2017-teraz); WagonFacelifting(2020-teraz)
Hyundai; i30; III(2017-teraz); FastbackN(2019-2020)
Hyundai; i30; III(2017-teraz); Wagon(2017-2020)
Hyundai; i30; III(2017-teraz); Fastback(2017-2020)
Hyundai; i30; III(2017-teraz); HatchbackN(2017-2020)
Hyundai; i30; III(2017-teraz); Hatchback(2017-2020)
Hyundai; i30; II(2012-2017); Hatchback3dFacelifting(2015-2016)
Hyundai; i30; II(2012-2017); Hatchback5dFacelifting(2015-2016)
Hyundai; i30; II(2012-2017); WagonFacelifting(2015-2017)
Hyundai; i30; II(2012-2017); Hatchback3d(2013-2015)
Hyundai; i30; II(2012-2017); Hatchback5d(2012-2015)
Hyundai; i30; II(2012-2017); Wagon(2012-2015)
Hyundai; i30; I(2007-2012); CWFacelifting(2010-2012)
Hyundai; i30; I(2007-2012); HatchbackFacelifting(2010-2011)
Hyundai; i30; I(2007-2012); CW(2008-2010)
Hyundai; i30; I(2007-2012); Hatchback(2007-2012)
Hyundai; IONIQ 5; PlaceholderGen; CrossoverN(2024-teraz)
Hyundai; IONIQ 5; PlaceholderGen; Crossover(2021-teraz)
Hyundai; IONIQ 6; PlaceholderGen;
Hyundai; Kona; II(2023-teraz); Crossover(2023-teraz)
Hyundai; Kona; II(2023-teraz); CrossoverElectric(2023-teraz)
Hyundai; Kona; I(2017-teraz); CrossoverN(2021-teraz)
Hyundai; Kona; I(2017-teraz); CrossoverFacelifting(2021-teraz)
Hyundai; Kona; I(2017-teraz); CrossoverElectricFacelifting(2021-teraz)
Hyundai; Kona; I(2017-teraz); CrossoverElectric(2019-2020)
Hyundai; Kona; I(2017-teraz); Crossover(2017-2020)
Hyundai; Santa Fe; IV(2018-teraz); SUVPHEV(2021-teraz)
Hyundai; Santa Fe; IV(2018-teraz); SUVFacelifting(2020)
Hyundai; Santa Fe; IV(2018-teraz); SUVHEV(2020-teraz)
Hyundai; Santa Fe; IV(2018-teraz); SUV(2018-2020)
Hyundai; Santa Fe; III(2012-2018); SUVFacelifting(2016-2018)
Hyundai; Santa Fe; III(2012-2018); SUV(2012-2016)
Hyundai; Santa Fe; II(2006-2012); SUVFacelifting(2009-2012)
Hyundai; Santa Fe; II(2006-2012); SUV(2006-2010)
Hyundai; Santa Fe; I(2000-2006);
Hyundai; Tucson; IV(2020-teraz); SUVPHEV(2021-teraz)
Hyundai; Tucson; IV(2020-teraz); SUV(2020-teraz)
Hyundai; Tucson; IV(2020-teraz); SUVHEV(2020-teraz)
Hyundai; Tucson; III(2015-2020); SUVFacelifting(2018-2020)
Hyundai; Tucson; III(2015-2020); SUV(2015-2018)
Hyundai; Tucson; I(2004-2010); SUVFacelifting(2008-2010)
Hyundai; Tucson; I(2004-2010); SUV(2004-2008)
Hyundai; Accent; III(2006-2011); Hatchback(2006-2011)
Hyundai; Accent; III(2006-2011); Sedan(2006-2011)
Hyundai; Accent; II(1999-2005); Sedan(1999-2005)
Hyundai; Accent; II(1999-2005); Hatchback(1999-2005)
Hyundai; Accent; I(1994-2000); Sedan(1994-2000)
Hyundai; Accent; I(1994-2000); Hatchback(1994-2000)
Hyundai; Atos; II(2004-2008);
Hyundai; Atos; I(1997-2004);
Hyundai; Coupe; III(2002-2009);
Hyundai; Coupe; II(1999-2002);
Hyundai; Coupe; I(1996-1999);
Hyundai; Equus; II(2002-2008);
Hyundai; Equus; I(1999-2002);
Hyundai; Excel; II(1989-1994); Hatchback(1989-1994)
Hyundai; Excel; II(1989-1994); Sedan(1989-1994)
Hyundai; Excel; I(1985-1989);
Hyundai; Galloper; II(1998-2003);
Hyundai; Galloper; I(1991-1998);
Hyundai; Genesis; II(2014-2016);
Hyundai; Genesis; I(2008-2012);
Hyundai; Genesis Coupe; PlaceholderGen; CoupeFacelifting(2013)
Hyundai; Genesis Coupe; PlaceholderGen; Coupe(2011-2012)
Hyundai; Getz; PlaceholderGen;
Hyundai; Grand Santa Fe; PlaceholderGen; SUVFacelifting(2016-2019)
Hyundai; Grand Santa Fe; PlaceholderGen; SUV(2014-2016)
Hyundai; Grandeur; IV(2005-2011);
Hyundai; Grandeur; III(1998-2005);
Hyundai; Grandeur; II(1992-1998);
Hyundai; Grandeur; I(1986-1992);
Hyundai; H100; PlaceholderGen;
Hyundai; H200; PlaceholderGen;
Hyundai; i40; PlaceholderGen; SedanFacelifting2018(2018-2019)
Hyundai; i40; PlaceholderGen; KombiFacelifting2018(2018-2019)
Hyundai; i40; PlaceholderGen; SedanFacelifting(2015-2018)
Hyundai; i40; PlaceholderGen; KombiFacelifting(2015-2018)
Hyundai; i40; PlaceholderGen; Kombi(2011-2015)
Hyundai; i40; PlaceholderGen; Sedan(2011-2015)
Hyundai; IONIQ; PlaceholderGen; HatchbackFaceliftingHybrid(2019-2022)
Hyundai; IONIQ; PlaceholderGen; Plug-InFacelifting(2019-2022)
Hyundai; IONIQ; PlaceholderGen; ElectricFacelifting(2019-2022)
Hyundai; IONIQ; PlaceholderGen; Plug-in(2017-2019)
Hyundai; IONIQ; PlaceholderGen; Hatchback(2016-2019)
Hyundai; IONIQ; PlaceholderGen; Electric(2016-2019)
Hyundai; ix20; PlaceholderGen; MikrovanFacelifting(2015-2020)
Hyundai; ix20; PlaceholderGen; Mikrovan(2010-2015)
Hyundai; ix35; PlaceholderGen; SUVFacelifting(2012-2015)
Hyundai; ix35; PlaceholderGen; SUV(2010-2013)
Hyundai; ix55; PlaceholderGen;
Hyundai; Lantra; II(1996-2001); Kombi(1996-2001)
Hyundai; Lantra; II(1996-2001); Sedan(1996-2001)
Hyundai; Lantra; I(1991-1995);
Hyundai; Matrix; PlaceholderGen;
Hyundai; Pony; IV(1990-1995); Hatchback(1990-1995)
Hyundai; Pony; IV(1990-1995); Sedan(1990-1995)
Hyundai; Pony; III(1985-1990);
Hyundai; Pony; II(1982-1988); Hatchback(1982-1988)
Hyundai; Pony; II(1982-1988); PickUp(1982-1988)
Hyundai; Pony; I(1975-1981); Kombi(1977-1981)
Hyundai; Pony; I(1975-1981); PickUp(1976-1981)
Hyundai; Pony; I(1975-1981); Hatchback(1975-1981)
Hyundai; Santamo; PlaceholderGen;
Hyundai; Scoupe; PlaceholderGen;
Hyundai; Sonata; V(2009-2011);
Hyundai; Sonata; IV(2005-2009); SedanFacelifting(2008-2009)
Hyundai; Sonata; IV(2005-2009); Sedan(2005-2007)
Hyundai; Sonata; III(1998-2004);
Hyundai; Sonata; II(1993-1998);
Hyundai; Sonata; I(1988-1993);
Hyundai; Starex; PlaceholderGen;
Hyundai; Stellar; PlaceholderGen;
Hyundai; Terracan; PlaceholderGen;
Hyundai; Tiburon; III(2002-2009);
Hyundai; Tiburon; II(2000-2001);
Hyundai; Tiburon; I(1996-1999);
Hyundai; Trajet; PlaceholderGen;
Hyundai; Veloster; PlaceholderGen; CoupeTurbo(2013-2014)
Hyundai; Veloster; PlaceholderGen; Coupe(2011-2014)
Hyundai; XG; PlaceholderGen;
Isuzu; D-Max; III(2020-teraz); SingleCab(2020-teraz)
Isuzu; D-Max; III(2020-teraz); ExtendedCab(2020-teraz)
Isuzu; D-Max; III(2020-teraz); DoubleCab(2020-teraz)
Isuzu; D-Max; II(2012-2019); SingleCabFacelifting(2017-2019)
Isuzu; D-Max; II(2012-2019); DoubleCabFacelifting(2017-2019)
Isuzu; D-Max; II(2012-2019); ExtendedCabFacelifting(2017-2019)
Isuzu; D-Max; II(2012-2019); ExtendedCab(2012-2016)
Isuzu; D-Max; II(2012-2019); DoubleCab(2012-2016)
Isuzu; D-Max; II(2012-2019); SingleCab(2012-2016)
Isuzu; D-Max; I(2009-2011); ExtendedCab(2010-2011)
Isuzu; D-Max; I(2009-2011); DoubleCab(2010-2011)
Isuzu; D-Max; I(2009-2011); SingleCab(2009-2011)
Isuzu; Amigo; II(1998-2003);
Isuzu; Amigo; I(1991-1997);
Isuzu; Axiom; PlaceholderGen;
Isuzu; Campo; PlaceholderGen;
Isuzu; Gemini; PlaceholderGen; Sedan(1988-1993)
Isuzu; Gemini; PlaceholderGen; Hatchback(1988-1993)
Isuzu; Midi; PlaceholderGen;
Isuzu; MU; PlaceholderGen;
Isuzu; Piazza; PlaceholderGen;
Isuzu; Rodeo; PlaceholderGen; Standard(1998-2002)
Isuzu; Rodeo; PlaceholderGen; Sport(1998-2002)
Isuzu; Rodeo; PlaceholderGen; SportCabrio(1998-2002)
Isuzu; Rodeo; PlaceholderGen; Terenowy(1989-1997)
Isuzu; Stylus; PlaceholderGen;
Isuzu; Trooper; III(1999-2002);
Isuzu; Trooper; II(1992-1999);
Isuzu; Trooper; I(1981-1991);
Jaguar; E-Pace; PlaceholderGen; SUVFacelifting(2020-teraz)
Jaguar; E-Pace; PlaceholderGen; SUVPlug-In(2020-teraz)
Jaguar; E-Pace; PlaceholderGen; SUV(2017-2020)
Jaguar; F-Pace; PlaceholderGen; SVRFacelifting(2021-teraz)
Jaguar; F-Pace; PlaceholderGen; SUVFacelifting(2020-teraz)
Jaguar; F-Pace; PlaceholderGen; SUVPlug-In(2020-teraz)
Jaguar; F-Pace; PlaceholderGen; SVR(2018-2020)
Jaguar; F-Pace; PlaceholderGen; SUV(2015-2020)
Jaguar; F-Type; PlaceholderGen; CoupeFaceliftingMY21(2020-teraz)
Jaguar; F-Type; PlaceholderGen; KabrioletFacaliftingMY21(2020-teraz)
Jaguar; F-Type; PlaceholderGen; CoupeRFacelifting(2020-teraz)
Jaguar; F-Type; PlaceholderGen; KabrioletRFacelifting(2020-teraz)
Jaguar; F-Type; PlaceholderGen; CoupeSVR(2016)
Jaguar; F-Type; PlaceholderGen; KabrioletSVR(2016)
Jaguar; F-Type; PlaceholderGen; KabrioletFacelifting(2016-2019)
Jaguar; F-Type; PlaceholderGen; CoupeFacelifting(2016-2019)
Jaguar; F-Type; PlaceholderGen; CoupeSVRFacelifting(2016-2019)
Jaguar; F-Type; PlaceholderGen; KabrioletSVRFacelifting(2016-2019)
Jaguar; F-Type; PlaceholderGen; Coupe(2013-2016)
Jaguar; F-Type; PlaceholderGen; Kabriolet(2012-2016)
Jaguar; I-Pace; PlaceholderGen;
Jaguar; XE; PlaceholderGen; SedanFacelifting(2019-teraz)
Jaguar; XE; PlaceholderGen; Sedan(2015-2018)
Jaguar; XF; II(2015-teraz); SedanFacelifting(2021-teraz)
Jaguar; XF; II(2015-teraz); SportbrakeFacelifting(2021-teraz)
Jaguar; XF; II(2015-teraz); Sportbrake(2017-2020)
Jaguar; XF; II(2015-teraz); Sedan(2015-2020)
Jaguar; XF; I(2007-2015); XFR(2014-2015)
Jaguar; XF; I(2007-2015); Sportbrake(2012-2015)
Jaguar; XF; I(2007-2015); SedanFacelifting(2011-2015)
Jaguar; XF; I(2007-2015); Sedan(2007-2011)
Jaguar; E-Type; III(1971-1975); Cabrio(1971-1975)
Jaguar; E-Type; III(1971-1975); Coupe(1971-1975)
Jaguar; E-Type; II(1968-1971); Coupe(1968-1971)
Jaguar; E-Type; II(1968-1971); Cabrio(1968-1971)
Jaguar; E-Type; I(1961-1968); Coupe(1961-1968)
Jaguar; E-Type; I(1961-1968); Cabrio(1961-1968)
Jaguar; S-Type; PlaceholderGen;
Jaguar; X-Type; PlaceholderGen; Kombi(2003-2009)
Jaguar; X-Type; PlaceholderGen; Sedan(2001-2009)
Jaguar; XJ; VIIX351(2009-2019); XJRSWBFacelifting(2015-2019)
Jaguar; XJ; VIIX351(2009-2019); SedanLWBFacelifting(2015-2019)
Jaguar; XJ; VIIX351(2009-2019); SedanSWBFacelifting(2015-2019)
Jaguar; XJ; VIIX351(2009-2019); XJRSWB(2014-2015)
Jaguar; XJ; VIIX351(2009-2019); SedanLWB(2012-2015)
Jaguar; XJ; VIIX351(2009-2019); SedanSWB(2009-2015)
Jaguar; XJ; VIIX350(2003-2009);
Jaguar; XJ; VIX308(1997-2003);
Jaguar; XJ; V(1994-1997);
Jaguar; XJ; IV(1986-1994);
Jaguar; XJ; III(1979-1992);
Jaguar; XJ; II(1973-1979); Coupe(1975-1979)
Jaguar; XJ; II(1973-1979); Sedan(1973-1979)
Jaguar; XJ; I(1968-1973);
Jaguar; XJ8; II(2003-2007);
Jaguar; XJ8; I(1997-2003);
Jaguar; XJR; III(2003-2009);
Jaguar; XJR; II(1997-2002);
Jaguar; XJR; I(1993-1997);
Jaguar; XJS; III(1990-1996); Coupe(1990-1996)
Jaguar; XJS; III(1990-1996); Cabrio(1990-1996)
Jaguar; XJS; II(1981-1991); Coupe(1981-1991)
Jaguar; XJS; II(1981-1991); Cabrio(1981-1991)
Jaguar; XJS; I(1975-1980);
Jaguar; XK; II(2006-2015); CabrioFacelifting(2011-2015)
Jaguar; XK; II(2006-2015); CoupeFacelifting(2011-2015)
Jaguar; XK; II(2006-2015); Coupe(2006-2010)
Jaguar; XK; II(2006-2015); Cabrio(2006-2010)
Jaguar; XK; I(1997-2006); Cabrio(1997-2006)
Jaguar; XK; I(1997-2006); Coupe(1997-2006)
Jaguar; XK8; II(2005-2014); Cabrio(2005-2014)
Jaguar; XK8; II(2005-2014); Coupe(2005-2014)
Jaguar; XK8; I(1996-2005); Cabrio(1996-2005)
Jaguar; XK8; I(1996-2005); Coupe(1996-2005)
Jaguar; XKR; II(2006-2014); Coupe(2006-2014)
Jaguar; XKR; II(2006-2014); Cabrio(2006-2014)
Jaguar; XKR; I(1997-2006); Coupe(1997-2006)
Jaguar; XKR; I(1997-2006); Cabrio(1997-2006)
Jeep; Avenger; PlaceholderGen; SUV(2023-teraz)
Jeep; Avenger; PlaceholderGen; SUVElectric(2022-teraz)
Jeep; Compass; II(2017-teraz); SUVFacelifting(2021-teraz)
Jeep; Compass; II(2017-teraz); SUVPlug-InFacelifting(2021-teraz)
Jeep; Compass; II(2017-teraz); SUVPlug-In(2020)
Jeep; Compass; II(2017-teraz); SUV(2017-2020)
Jeep; Compass; I(2007-2015); SUVFacelifting2013(2013-2015)
Jeep; Compass; I(2007-2015); SUVFacelifting(2011-2013)
Jeep; Compass; I(2007-2015); SUV(2007-2010)
Jeep; Gladiator; PlaceholderGen; GladiatorJTSeria3(2024-teraz)
Jeep; Gladiator; PlaceholderGen; GladiatorJTSeria2(2023-2024)
Jeep; Gladiator; PlaceholderGen; GladiatorJTSeria1(2022-2023)
Jeep; Gladiator; PlaceholderGen; GladiatorJTSeria0(2021-2022)
Jeep; Grand Cherokee; V(2023-teraz);
Jeep; Grand Cherokee; IV(2010-teraz); TerenowyTrackhawk(2018-teraz)
Jeep; Grand Cherokee; IV(2010-teraz); TerenowyFacelifting2016(2016-2019)
Jeep; Grand Cherokee; IV(2010-teraz); TerenowyFacelifting(2010-2016)
Jeep; Grand Cherokee; IV(2010-teraz); Terenowy(2010-2013)
Jeep; Grand Cherokee; III(2004-2010);
Jeep; Grand Cherokee; II(1998-2004);
Jeep; Grand Cherokee; I(1992-1999);
Jeep; Renegade; PlaceholderGen; SUVSeria7/8(2022-teraz)
Jeep; Renegade; PlaceholderGen; SUVPlug-InSeria2/3(2020-teraz)
Jeep; Renegade; PlaceholderGen; SUVFacelifting(2018-2022)
Jeep; Renegade; PlaceholderGen; SUV(2014-2018)
Jeep; Wrangler; IV(2018-teraz); SaharaSeria6(2023-teraz)
Jeep; Wrangler; IV(2018-teraz); RubiconSeria6(2023-teraz)
Jeep; Wrangler; IV(2018-teraz); 80thAnniversary2dSeria6(2021-teraz)
Jeep; Wrangler; IV(2018-teraz); 80thAnniversary4dSeria6(2021-teraz)
Jeep; Wrangler; IV(2018-teraz); SaharaPlug-InSeria6(2021-teraz)
Jeep; Wrangler; IV(2018-teraz); 80thAnniversaryPlug-InSeria6(2021-teraz)
Jeep; Wrangler; IV(2018-teraz); RubiconPlug-InSeria6(2021-teraz)
Jeep; Wrangler; IV(2018-teraz); Sport4dSeria5(2018-teraz)
Jeep; Wrangler; IV(2018-teraz); Rubicon4dSeria5(2018-teraz)
Jeep; Wrangler; IV(2018-teraz); Sahara4dSeria5(2018-teraz)
Jeep; Wrangler; IV(2018-teraz); Sport2d(2018-teraz)
Jeep; Wrangler; IV(2018-teraz); Rubicon2dSeria5(2018-teraz)
Jeep; Wrangler; IV(2018-teraz); Sahara2dSeria5(2018-teraz)
Jeep; Wrangler; III(2006-2018); Rubicon3d(2015-2018)
Jeep; Wrangler; III(2006-2018); Rubicon5d(2015-2018)
Jeep; Wrangler; III(2006-2018); TerenowyFacelifting(2011-2018)
Jeep; Wrangler; III(2006-2018); UnlimitedFacelifting(2011-2018)
Jeep; Wrangler; III(2006-2018); Unlimited(2007-2010)
Jeep; Wrangler; III(2006-2018); Terenowy(2006-2010)
Jeep; Wrangler; II(1997-2006);
Jeep; Wrangler; I(1987-1995);
Jeep; Cherokee; V(2014-2020); TerenowyFacelifting(2018-2020)
Jeep; Cherokee; V(2014-2020); Terenowy(2014-2018)
Jeep; Cherokee; IV(2008-2013);
Jeep; Cherokee; III(2001-2007);
Jeep; Cherokee; II(1984-2001);
Jeep; Cherokee; I(1974-1983);
Jeep; Commander; PlaceholderGen;
Jeep; Liberty; PlaceholderGen;
Jeep; Patriot; PlaceholderGen; SUVFacelifting(2011-2016)
Jeep; Patriot; PlaceholderGen; SUV(2007-2010)
Jeep; Wagoneer; II(1992-1993);
Jeep; Wagoneer; I(1962-1991);
Kia; Ceed; III(2018-teraz); HatchbackFacelifting(2021-teraz)
Kia; Ceed; III(2018-teraz); KombiFacelifting(2021-teraz)
Kia; Ceed; III(2018-teraz); KombiPlug-InHybridFacelifting(2021-2024)
Kia; Ceed; III(2018-teraz); KombiPlug-InHybrid(2020-2021)
Kia; Ceed; III(2018-teraz); GT(2019-2021)
Kia; Ceed; III(2018-teraz); Hatchback(2018-2021)
Kia; Ceed; III(2018-teraz); Kombi(2018-2021)
Kia; Ceed; II(2012-2018); pro_cee'dFacelifting(2016-2018)
Kia; Ceed; II(2012-2018); KombiFacelifting(2015-2018)
Kia; Ceed; II(2012-2018); Hatchback5dFacelifting(2015-2018)
Kia; Ceed; II(2012-2018); pro_cee'd(2013-2016)
